MapX,MapY,DataMapX,DataMapY,OutsiderRing,Bin,AxisPosX,AxisPosY,PosX,PosY,Similar,SizeX,sizeY
-28,17,-28,17,4,0,171.196794923944,150.071118347168,0,0,1,3.865,3.46
-29,17,-29,17,3,0,175.061792787713,150.071118347168,0,0,1,3.865,3.46
-30,17,-30,17,2,0,178.926790651483,150.071118347168,0,0,1,3.865,3.46
-31,17,-31,17,1,0,182.791796144647,150.071118347168,0,0,1,3.865,3.46
-31,18,-31,18,1,0,182.789028145449,146.611119262695,0,0,1,3.865,3.46
-30,18,-30,18,2,0,178.924022652285,146.611119262695,0,0,1,3.865,3.46
-29,18,-29,18,3,0,175.059024788515,146.611119262695,0,0,1,3.865,3.46
-28,18,-28,18,4,0,171.194026924746,146.611119262695,0,0,1,3.865,3.46
-27,18,-27,18,5,0,167.329029060976,146.611119262695,0,0,1,3.865,3.46
-26,18,-26,18,6,0,163.464023567812,146.611119262695,0,0,1,3.865,3.46
-25,18,-25,18,7,0,159.599025704043,146.611119262695,0,0,1,3.865,3.46
-24,18,-24,18,8,0,155.734027840273,146.611119262695,0,0,1,3.865,3.46
-23,18,-23,18,9,0,151.869022347109,146.611119262695,0,0,1,3.865,3.46
-22,18,-22,18,10,0,148.00402448334,146.611119262695,0,0,1,3.865,3.46
-21,18,-21,18,11,0,144.13902661957,146.611119262695,0,0,1,3.865,3.46
-20,18,-20,18,12,0,140.274028755801,146.611119262695,0,0,1,3.865,3.46
-19,18,-19,18,13,0,136.409023262636,146.611119262695,0,0,1,3.865,3.46
-18,18,-18,18,14,0,132.544025398867,146.611119262695,0,0,1,3.865,3.46
-17,18,-17,18,15,0,128.679027535097,146.611119262695,0,0,1,3.865,3.46
-16,18,-16,18,16,0,124.814025856631,146.611119262695,0,0,1,3.865,3.46
-15,18,-15,18,17,0,120.949024178164,146.611119262695,0,0,1,3.865,3.46
-14,18,-14,18,18,0,117.084026314394,146.611119262695,0,0,1,3.865,3.46
-13,18,-13,18,19,0,113.219024635927,146.611119262695,0,0,1,3.865,3.46
-12,18,-12,18,19,0,109.354026772158,146.611119262695,0,0,1,3.865,3.46
-11,18,-11,18,20,0,105.489025093691,146.611119262695,0,0,1,3.865,3.46
-10,18,-10,18,20,0,101.624027229922,146.611119262695,0,0,1,3.865,3.46
-9,18,-9,18,20,0,97.7590255514548,146.611119262695,0,0,1,3.865,3.46
-8,18,-8,18,20,0,93.8940257803367,146.611119262695,0,0,1,3.865,3.46
-7,18,-7,18,20,0,90.0290260092185,146.611119262695,0,0,1,3.865,3.46
-6,18,-6,18,20,0,86.1640262381003,146.611119262695,0,0,1,3.865,3.46
-5,18,-5,18,20,0,82.2990264669822,146.611119262695,0,0,1,3.865,3.46
-4,18,-4,18,20,0,78.4340257421897,146.611119262695,0,0,1,3.865,3.46
-3,18,-3,18,19,0,74.5690259710715,146.611119262695,0,0,1,3.865,3.46
-2,18,-2,18,19,0,70.7040257231162,146.611119262695,0,0,1,3.865,3.46
-1,18,-1,18,18,0,66.8390257135795,146.611119262695,0,0,1,3.865,3.46
0,18,0,18,17,0,62.9740257040427,146.611119262695,0,0,1,3.865,3.46
1,18,1,18,16,0,59.109025694506,146.611119262695,0,0,1,3.865,3.46
2,18,2,18,15,0,55.2440256849692,146.611119262695,0,0,1,3.865,3.46
3,18,3,18,14,0,51.3790254370139,146.611119262695,0,0,1,3.865,3.46
4,18,4,18,13,0,47.5140256658958,146.611119262695,0,0,1,3.865,3.46
5,18,5,18,12,0,43.6490249411033,146.611119262695,0,0,1,3.865,3.46
6,18,6,18,11,0,39.7840251699851,146.611119262695,0,0,1,3.865,3.46
7,18,7,18,10,0,35.9190253988669,146.611119262695,0,0,1,3.865,3.46
8,18,8,18,9,0,32.0540256277488,146.611119262695,0,0,1,3.865,3.46
9,18,9,18,8,0,28.1890258566306,146.611119262695,0,0,1,3.865,3.46
10,18,10,18,7,0,24.3240241781638,146.611119262695,0,0,1,3.865,3.46
11,18,11,18,6,0,20.4590263143943,146.611119262695,0,0,1,3.865,3.46
12,18,12,18,5,0,16.5940246359275,146.611119262695,0,0,1,3.865,3.46
13,18,13,18,4,0,12.729026772158,146.611119262695,0,0,1,3.865,3.46
14,18,14,18,3,0,8.86402509369116,146.611119262695,0,0,1,3.865,3.46
15,18,15,18,2,0,4.99902722992163,146.611119262695,0,0,1,3.865,3.46
16,18,16,18,1,0,1.13402555145483,146.611119262695,0,0,1,3.865,3.46
16,19,16,19,1,0,1.13125755225718,143.151120178223,0,0,1,3.865,3.46
15,19,15,19,2,0,4.99625923072398,143.151120178223,0,0,1,3.865,3.46
14,19,14,19,3,0,8.86125709449351,143.151120178223,0,0,1,3.865,3.46
13,19,13,19,4,0,12.7262587729603,143.151120178223,0,0,1,3.865,3.46
12,19,12,19,5,0,16.5912566367298,143.151120178223,0,0,1,3.865,3.46
11,19,11,19,6,0,20.4562583151966,143.151120178223,0,0,1,3.865,3.46
10,19,10,19,7,0,24.3212561789662,143.151120178223,0,0,1,3.865,3.46
9,19,9,19,8,0,28.186257857433,143.151120178223,0,0,1,3.865,3.46
8,19,8,19,9,0,32.0512576285511,143.151120178223,0,0,1,3.865,3.46
7,19,7,19,10,0,35.9162573996693,143.151120178223,0,0,1,3.865,3.46
6,19,6,19,11,0,39.7812571707875,143.151120178223,0,0,1,3.865,3.46
5,19,5,19,12,0,43.6462569419056,143.151120178223,0,0,1,3.865,3.46
4,19,4,19,13,0,47.5112576666981,143.151120178223,0,0,1,3.865,3.46
3,19,3,19,14,0,51.3762574378163,143.151120178223,0,0,1,3.865,3.46
2,19,2,19,15,0,55.2412576857716,143.151120178223,0,0,1,3.865,3.46
1,19,1,19,16,0,59.1062576953083,143.151120178223,0,0,1,3.865,3.46
0,19,0,19,17,0,62.9712577048451,143.151120178223,0,0,1,3.865,3.46
-1,19,-1,19,18,0,66.8362577143818,143.151120178223,0,0,1,3.865,3.46
-2,19,-2,19,19,0,70.7012577239186,143.151120178223,0,0,1,3.865,3.46
-3,19,-3,19,20,0,74.5662579718739,143.151120178223,0,0,1,3.865,3.46
-4,19,-4,19,21,0,78.431257742992,143.151120178223,0,0,1,3.865,3.46
-5,19,-5,19,21,0,82.2962584677845,143.151120178223,0,0,1,3.865,3.46
-6,19,-6,19,21,0,86.1612582389027,143.151120178223,0,0,1,3.865,3.46
-7,19,-7,19,21,0,90.0262580100209,143.151120178223,0,0,1,3.865,3.46
-8,19,-8,19,21,0,93.891257781139,143.151120178223,0,0,1,3.865,3.46
-9,19,-9,19,21,0,97.7562575522572,143.151120178223,0,0,1,3.865,3.46
-10,19,-10,19,21,0,101.621259230724,143.151120178223,0,0,1,3.865,3.46
-11,19,-11,19,21,0,105.486257094494,143.151120178223,0,0,1,3.865,3.46
-12,19,-12,19,20,0,109.35125877296,143.151120178223,0,0,1,3.865,3.46
-13,19,-13,19,19,0,113.21625663673,143.151120178223,0,0,1,3.865,3.46
-14,19,-14,19,18,0,117.081258315197,143.151120178223,0,0,1,3.865,3.46
-15,19,-15,19,17,0,120.946256178966,143.151120178223,0,0,1,3.865,3.46
-16,19,-16,19,16,0,124.811257857433,143.151120178223,0,0,1,3.865,3.46
-17,19,-17,19,15,0,128.6762595359,143.151120178223,0,0,1,3.865,3.46
-18,19,-18,19,14,0,132.541257399669,143.151120178223,0,0,1,3.865,3.46
-19,19,-19,19,13,0,136.406255263439,143.151120178223,0,0,1,3.865,3.46
-20,19,-20,19,12,0,140.271260756603,143.151120178223,0,0,1,3.865,3.46
-21,19,-21,19,11,0,144.136258620372,143.151120178223,0,0,1,3.865,3.46
-22,19,-22,19,10,0,148.001256484142,143.151120178223,0,0,1,3.865,3.46
-23,19,-23,19,9,0,151.866254347911,143.151120178223,0,0,1,3.865,3.46
-24,19,-24,19,8,0,155.731259841076,143.151120178223,0,0,1,3.865,3.46
-25,19,-25,19,7,0,159.596257704845,143.151120178223,0,0,1,3.865,3.46
-26,19,-26,19,6,0,163.461255568615,143.151120178223,0,0,1,3.865,3.46
-27,19,-27,19,5,0,167.326261061779,143.151120178223,0,0,1,3.865,3.46
-28,19,-28,19,4,0,171.191258925548,143.151120178223,0,0,1,3.865,3.46
-29,19,-29,19,3,0,175.056256789318,143.151120178223,0,0,1,3.865,3.46
-30,19,-30,19,2,0,178.921254653087,143.151120178223,0,0,1,3.865,3.46
-31,19,-31,19,1,0,182.786260146251,143.151120178223,0,0,1,3.865,3.46
-32,20,-32,20,1,0,186.648490010823,139.69112109375,0,0,1,3.865,3.46
-31,20,-31,20,2,0,182.783492147054,139.69112109375,0,0,1,3.865,3.46
-30,20,-30,20,3,0,178.91848665389,139.69112109375,0,0,1,3.865,3.46
-29,20,-29,20,4,0,175.05348879012,139.69112109375,0,0,1,3.865,3.46
-28,20,-28,20,5,0,171.188490926351,139.69112109375,0,0,1,3.865,3.46
-27,20,-27,20,6,0,167.323493062581,139.69112109375,0,0,1,3.865,3.46
-26,20,-26,20,7,0,163.458487569417,139.69112109375,0,0,1,3.865,3.46
-25,20,-25,20,8,0,159.593489705647,139.69112109375,0,0,1,3.865,3.46
-24,20,-24,20,9,0,155.728491841878,139.69112109375,0,0,1,3.865,3.46
-23,20,-23,20,10,0,151.863486348714,139.69112109375,0,0,1,3.865,3.46
-22,20,-22,20,11,0,147.998488484944,139.69112109375,0,0,1,3.865,3.46
-21,20,-21,20,12,0,144.133490621175,139.69112109375,0,0,1,3.865,3.46
-20,20,-20,20,13,0,140.268492757405,139.69112109375,0,0,1,3.865,3.46
-19,20,-19,20,14,0,136.403487264241,139.69112109375,0,0,1,3.865,3.46
-18,20,-18,20,15,0,132.538489400472,139.69112109375,0,0,1,3.865,3.46
-17,20,-17,20,16,0,128.673491536702,139.69112109375,0,0,1,3.865,3.46
-16,20,-16,20,17,0,124.808489858235,139.69112109375,0,0,1,3.865,3.46
-15,20,-15,20,18,0,120.943488179769,139.69112109375,0,0,1,3.865,3.46
-14,20,-14,20,19,0,117.078490315999,139.69112109375,0,0,1,3.865,3.46
-13,20,-13,20,20,0,113.213488637532,139.69112109375,0,0,1,3.865,3.46
-12,20,-12,20,21,0,109.348490773763,139.69112109375,0,0,1,3.865,3.46
-11,20,-11,20,22,0,105.483489095296,139.69112109375,0,0,1,3.865,3.46
-10,20,-10,20,22,0,101.618491231526,139.69112109375,0,0,1,3.865,3.46
-9,20,-9,20,22,0,97.7534895530595,139.69112109375,0,0,1,3.865,3.46
-8,20,-8,20,22,0,93.8884897819414,139.69112109375,0,0,1,3.865,3.46
-7,20,-7,20,22,0,90.0234900108232,139.69112109375,0,0,1,3.865,3.46
-6,20,-6,20,22,0,86.158490239705,139.69112109375,0,0,1,3.865,3.46
-5,20,-5,20,22,0,82.2934904685869,139.69112109375,0,0,1,3.865,3.46
-4,20,-4,20,22,0,78.4284897437944,139.69112109375,0,0,1,3.865,3.46
-3,20,-3,20,21,0,74.5634899726762,139.69112109375,0,0,1,3.865,3.46
-2,20,-2,20,20,0,70.6984897247209,139.69112109375,0,0,1,3.865,3.46
-1,20,-1,20,19,0,66.8334897151842,139.69112109375,0,0,1,3.865,3.46
0,20,0,20,18,0,62.9684897056474,139.69112109375,0,0,1,3.865,3.46
1,20,1,20,17,0,59.1034896961107,139.69112109375,0,0,1,3.865,3.46
2,20,2,20,16,0,55.2384896865739,139.69112109375,0,0,1,3.865,3.46
3,20,3,20,15,0,51.3734894386186,139.69112109375,0,0,1,3.865,3.46
4,20,4,20,14,0,47.5084896675004,139.69112109375,0,0,1,3.865,3.46
5,20,5,20,13,0,43.643488942708,139.69112109375,0,0,1,3.865,3.46
6,20,6,20,12,0,39.7784891715898,139.69112109375,0,0,1,3.865,3.46
7,20,7,20,11,0,35.9134894004716,139.69112109375,0,0,1,3.865,3.46
8,20,8,20,10,0,32.0484896293535,139.69112109375,0,0,1,3.865,3.46
9,20,9,20,9,0,28.1834898582353,139.69112109375,0,0,1,3.865,3.46
10,20,10,20,8,0,24.3184881797685,139.69112109375,0,0,1,3.865,3.46
11,20,11,20,7,0,20.453490315999,139.69112109375,0,0,1,3.865,3.46
12,20,12,20,6,0,16.5884886375322,139.69112109375,0,0,1,3.865,3.46
13,20,13,20,5,0,12.7234907737627,139.69112109375,0,0,1,3.865,3.46
14,20,14,20,4,0,8.85848909529586,139.69112109375,0,0,1,3.865,3.46
15,20,15,20,3,0,4.99349123152632,139.69112109375,0,0,1,3.865,3.46
16,20,16,20,2,0,1.12848955305953,139.69112109375,0,0,1,3.865,3.46
17,20,17,20,1,0,-2.73651212540727,139.69112109375,0,0,1,3.865,3.46
17,21,17,21,1,0,-2.73928013070844,136.231114379883,0,0,1,3.865,3.46
16,21,16,21,2,0,1.12572154775836,136.231114379883,0,0,1,3.865,3.46
15,21,15,21,3,0,4.99072322622516,136.231114379883,0,0,1,3.865,3.46
14,21,14,21,4,0,8.85572108999469,136.231114379883,0,0,1,3.865,3.46
13,21,13,21,5,0,12.7207227684615,136.231114379883,0,0,1,3.865,3.46
12,21,12,21,6,0,16.585720632231,136.231114379883,0,0,1,3.865,3.46
11,21,11,21,7,0,20.4507223106978,136.231114379883,0,0,1,3.865,3.46
10,21,10,21,8,0,24.3157201744673,136.231114379883,0,0,1,3.865,3.46
9,21,9,21,9,0,28.1807218529341,136.231114379883,0,0,1,3.865,3.46
8,21,8,21,10,0,32.0457216240523,136.231114379883,0,0,1,3.865,3.46
7,21,7,21,11,0,35.9107213951705,136.231114379883,0,0,1,3.865,3.46
6,21,6,21,12,0,39.7757211662886,136.231114379883,0,0,1,3.865,3.46
5,21,5,21,13,0,43.6407209374068,136.231114379883,0,0,1,3.865,3.46
4,21,4,21,14,0,47.5057216621993,136.231114379883,0,0,1,3.865,3.46
3,21,3,21,15,0,51.3707214333174,136.231114379883,0,0,1,3.865,3.46
2,21,2,21,16,0,55.2357216812728,136.231114379883,0,0,1,3.865,3.46
1,21,1,21,17,0,59.1007216908095,136.231114379883,0,0,1,3.865,3.46
0,21,0,21,18,0,62.9657217003463,136.231114379883,0,0,1,3.865,3.46
-1,21,-1,21,19,0,66.830721709883,136.231114379883,0,0,1,3.865,3.46
-2,21,-2,21,20,0,70.6957217194197,136.231114379883,0,0,1,3.865,3.46
-3,21,-3,21,21,0,74.5607219673751,136.231114379883,0,0,1,3.865,3.46
-4,21,-4,21,22,0,78.4257217384932,136.231114379883,0,0,1,3.865,3.46
-5,21,-5,21,23,0,82.2907224632857,136.231114379883,0,0,1,3.865,3.46
-6,21,-6,21,23,0,86.1557222344039,136.231114379883,0,0,1,3.865,3.46
-7,21,-7,21,23,0,90.020722005522,136.231114379883,0,0,1,3.865,3.46
-8,21,-8,21,23,0,93.8857217766402,136.231114379883,0,0,1,3.865,3.46
-9,21,-9,21,23,0,97.7507215477584,136.231114379883,0,0,1,3.865,3.46
-10,21,-10,21,23,0,101.615723226225,136.231114379883,0,0,1,3.865,3.46
-11,21,-11,21,22,0,105.480721089995,136.231114379883,0,0,1,3.865,3.46
-12,21,-12,21,21,0,109.345722768461,136.231114379883,0,0,1,3.865,3.46
-13,21,-13,21,20,0,113.210720632231,136.231114379883,0,0,1,3.865,3.46
-14,21,-14,21,19,0,117.075722310698,136.231114379883,0,0,1,3.865,3.46
-15,21,-15,21,18,0,120.940720174467,136.231114379883,0,0,1,3.865,3.46
-16,21,-16,21,17,0,124.805721852934,136.231114379883,0,0,1,3.865,3.46
-17,21,-17,21,16,0,128.670723531401,136.231114379883,0,0,1,3.865,3.46
-18,21,-18,21,15,0,132.53572139517,136.231114379883,0,0,1,3.865,3.46
-19,21,-19,21,14,0,136.40071925894,136.231114379883,0,0,1,3.865,3.46
-20,21,-20,21,13,0,140.265724752104,136.231114379883,0,0,1,3.865,3.46
-21,21,-21,21,12,0,144.130722615874,136.231114379883,0,0,1,3.865,3.46
-22,21,-22,21,11,0,147.995720479643,136.231114379883,0,0,1,3.865,3.46
-23,21,-23,21,10,0,151.860718343413,136.231114379883,0,0,1,3.865,3.46
-24,21,-24,21,9,0,155.725723836577,136.231114379883,0,0,1,3.865,3.46
-25,21,-25,21,8,0,159.590721700346,136.231114379883,0,0,1,3.865,3.46
-26,21,-26,21,7,0,163.455719564116,136.231114379883,0,0,1,3.865,3.46
-27,21,-27,21,6,0,167.32072505728,136.231114379883,0,0,1,3.865,3.46
-28,21,-28,21,5,0,171.185722921049,136.231114379883,0,0,1,3.865,3.46
-29,21,-29,21,4,0,175.050720784819,136.231114379883,0,0,1,3.865,3.46
-30,21,-30,21,3,0,178.915718648588,136.231114379883,0,0,1,3.865,3.46
-31,21,-31,21,2,0,182.780724141753,136.231114379883,0,0,1,3.865,3.46
-32,21,-32,21,1,0,186.645722005522,136.231114379883,0,0,1,3.865,3.46
-32,22,-32,22,1,0,186.642954006324,132.77111529541,0,0,1,3.865,3.46
-31,22,-31,22,2,0,182.777956142555,132.77111529541,0,0,1,3.865,3.46
-30,22,-30,22,3,0,178.912950649391,132.77111529541,0,0,1,3.865,3.46
-29,22,-29,22,4,0,175.047952785621,132.77111529541,0,0,1,3.865,3.46
-28,22,-28,22,5,0,171.182954921852,132.77111529541,0,0,1,3.865,3.46
-27,22,-27,22,6,0,167.317957058082,132.77111529541,0,0,1,3.865,3.46
-26,22,-26,22,7,0,163.452951564918,132.77111529541,0,0,1,3.865,3.46
-25,22,-25,22,8,0,159.587953701149,132.77111529541,0,0,1,3.865,3.46
-24,22,-24,22,9,0,155.722955837379,132.77111529541,0,0,1,3.865,3.46
-23,22,-23,22,10,0,151.857950344215,132.77111529541,0,0,1,3.865,3.46
-22,22,-22,22,11,0,147.992952480445,132.77111529541,0,0,1,3.865,3.46
-21,22,-21,22,12,0,144.127954616676,132.77111529541,0,0,1,3.865,3.46
-20,22,-20,22,13,0,140.262956752906,132.77111529541,0,0,1,3.865,3.46
-19,22,-19,22,14,0,136.397951259742,132.77111529541,0,0,1,3.865,3.46
-18,22,-18,22,15,0,132.532953395973,132.77111529541,0,0,1,3.865,3.46
-17,22,-17,22,16,0,128.667955532203,132.77111529541,0,0,1,3.865,3.46
-16,22,-16,22,17,0,124.802953853736,132.77111529541,0,0,1,3.865,3.46
-15,22,-15,22,18,0,120.93795217527,132.77111529541,0,0,1,3.865,3.46
-14,22,-14,22,19,0,117.0729543115,132.77111529541,0,0,1,3.865,3.46
-13,22,-13,22,20,0,113.207952633033,132.77111529541,0,0,1,3.865,3.46
-12,22,-12,22,21,0,109.342954769264,132.77111529541,0,0,1,3.865,3.46
-11,22,-11,22,22,0,105.477953090797,132.77111529541,0,0,1,3.865,3.46
-10,22,-10,22,23,0,101.612955227028,132.77111529541,0,0,1,3.865,3.46
-9,22,-9,22,24,0,97.7479535485607,132.77111529541,0,0,1,3.865,3.46
-8,22,-8,22,24,0,93.8829537774426,132.77111529541,0,0,1,3.865,3.46
-7,22,-7,22,24,0,90.0179540063244,132.77111529541,0,0,1,3.865,3.46
-6,22,-6,22,24,0,86.1529542352062,132.77111529541,0,0,1,3.865,3.46
-5,22,-5,22,23,0,82.2879544640881,132.77111529541,0,0,1,3.865,3.46
-4,22,-4,22,22,0,78.4229537392956,132.77111529541,0,0,1,3.865,3.46
-3,22,-3,22,21,0,74.5579539681774,132.77111529541,0,0,1,3.865,3.46
-2,22,-2,22,20,0,70.6929537202221,132.77111529541,0,0,1,3.865,3.46
-1,22,-1,22,19,0,66.8279537106853,132.77111529541,0,0,1,3.865,3.46
0,22,0,22,18,0,62.9629537011486,132.77111529541,0,0,1,3.865,3.46
1,22,1,22,17,0,59.0979536916119,132.77111529541,0,0,1,3.865,3.46
2,22,2,22,16,0,55.2329536820751,132.77111529541,0,0,1,3.865,3.46
3,22,3,22,15,0,51.3679534341198,132.77111529541,0,0,1,3.865,3.46
4,22,4,22,14,0,47.5029536630016,132.77111529541,0,0,1,3.865,3.46
5,22,5,22,13,0,43.6379529382091,132.77111529541,0,0,1,3.865,3.46
6,22,6,22,12,0,39.772953167091,132.77111529541,0,0,1,3.865,3.46
7,22,7,22,11,0,35.9079533959728,132.77111529541,0,0,1,3.865,3.46
8,22,8,22,10,0,32.0429536248546,132.77111529541,0,0,1,3.865,3.46
9,22,9,22,9,0,28.1779538537365,132.77111529541,0,0,1,3.865,3.46
10,22,10,22,8,0,24.3129521752697,132.77111529541,0,0,1,3.865,3.46
11,22,11,22,7,0,20.4479543115002,132.77111529541,0,0,1,3.865,3.46
12,22,12,22,6,0,16.5829526330334,132.77111529541,0,0,1,3.865,3.46
13,22,13,22,5,0,12.7179547692638,132.77111529541,0,0,1,3.865,3.46
14,22,14,22,4,0,8.85295309079703,132.77111529541,0,0,1,3.865,3.46
15,22,15,22,3,0,4.9879552270275,132.77111529541,0,0,1,3.865,3.46
16,22,16,22,2,0,1.12295354856071,132.77111529541,0,0,1,3.865,3.46
17,22,17,22,1,0,-2.74204812990609,132.77111529541,0,0,1,3.865,3.46
17,23,17,23,1,0,-2.74481612910374,129.311116210937,0,0,1,3.865,3.46
16,23,16,23,2,0,1.12018554936305,129.311116210937,0,0,1,3.865,3.46
15,23,15,23,3,0,4.98518722782985,129.311116210937,0,0,1,3.865,3.46
14,23,14,23,4,0,8.85018509159938,129.311116210937,0,0,1,3.865,3.46
13,23,13,23,5,0,12.7151867700662,129.311116210937,0,0,1,3.865,3.46
12,23,12,23,6,0,16.5801846338357,129.311116210937,0,0,1,3.865,3.46
11,23,11,23,7,0,20.4451863123025,129.311116210937,0,0,1,3.865,3.46
10,23,10,23,8,0,24.310184176072,129.311116210937,0,0,1,3.865,3.46
9,23,9,23,9,0,28.1751858545388,129.311116210937,0,0,1,3.865,3.46
8,23,8,23,10,0,32.040185625657,129.311116210937,0,0,1,3.865,3.46
7,23,7,23,11,0,35.9051853967752,129.311116210937,0,0,1,3.865,3.46
6,23,6,23,12,0,39.7701851678933,129.311116210937,0,0,1,3.865,3.46
5,23,5,23,13,0,43.6351849390115,129.311116210937,0,0,1,3.865,3.46
4,23,4,23,14,0,47.500185663804,129.311116210937,0,0,1,3.865,3.46
3,23,3,23,15,0,51.3651854349221,129.311116210937,0,0,1,3.865,3.46
2,23,2,23,16,0,55.2301856828775,129.311116210937,0,0,1,3.865,3.46
1,23,1,23,17,0,59.0951856924142,129.311116210937,0,0,1,3.865,3.46
0,23,0,23,18,0,62.9601857019509,129.311116210937,0,0,1,3.865,3.46
-1,23,-1,23,19,0,66.8251857114877,129.311116210937,0,0,1,3.865,3.46
-2,23,-2,23,20,0,70.6901857210244,129.311116210937,0,0,1,3.865,3.46
-3,23,-3,23,21,0,74.5551859689797,129.311116210937,0,0,1,3.865,3.46
-4,23,-4,23,22,0,78.4201857400979,129.311116210937,0,0,1,3.865,3.46
-5,23,-5,23,23,0,82.2851864648904,129.311116210937,0,0,1,3.865,3.46
-6,23,-6,23,24,0,86.1501862360086,129.311116210937,0,0,1,3.865,3.46
-7,23,-7,23,25,0,90.0151860071267,129.311116210937,0,0,1,3.865,3.46
-8,23,-8,23,25,0,93.8801857782449,129.311116210937,0,0,1,3.865,3.46
-9,23,-9,23,24,0,97.7451855493631,129.311116210937,0,0,1,3.865,3.46
-10,23,-10,23,23,0,101.61018722783,129.311116210937,0,0,1,3.865,3.46
-11,23,-11,23,22,0,105.475185091599,129.311116210937,0,0,1,3.865,3.46
-12,23,-12,23,21,0,109.340186770066,129.311116210937,0,0,1,3.865,3.46
-13,23,-13,23,20,0,113.205184633836,129.311116210937,0,0,1,3.865,3.46
-14,23,-14,23,19,0,117.070186312303,129.311116210937,0,0,1,3.865,3.46
-15,23,-15,23,18,0,120.935184176072,129.311116210937,0,0,1,3.865,3.46
-16,23,-16,23,17,0,124.800185854539,129.311116210937,0,0,1,3.865,3.46
-17,23,-17,23,16,0,128.665187533006,129.311116210937,0,0,1,3.865,3.46
-18,23,-18,23,15,0,132.530185396775,129.311116210937,0,0,1,3.865,3.46
-19,23,-19,23,14,0,136.395183260545,129.311116210937,0,0,1,3.865,3.46
-20,23,-20,23,13,0,140.260188753709,129.311116210937,0,0,1,3.865,3.46
-21,23,-21,23,12,0,144.125186617478,129.311116210937,0,0,1,3.865,3.46
-22,23,-22,23,11,0,147.990184481248,129.311116210937,0,0,1,3.865,3.46
-23,23,-23,23,10,0,151.855182345017,129.311116210937,0,0,1,3.865,3.46
-24,23,-24,23,9,0,155.720187838181,129.311116210937,0,0,1,3.865,3.46
-25,23,-25,23,8,0,159.585185701951,129.311116210937,0,0,1,3.865,3.46
-26,23,-26,23,7,0,163.45018356572,129.311116210937,0,0,1,3.865,3.46
-27,23,-27,23,6,0,167.315189058885,129.311116210937,0,0,1,3.865,3.46
-28,23,-28,23,5,0,171.180186922654,129.311116210937,0,0,1,3.865,3.46
-29,23,-29,23,4,0,175.045184786424,129.311116210937,0,0,1,3.865,3.46
-30,23,-30,23,3,0,178.910182650193,129.311116210937,0,0,1,3.865,3.46
-31,23,-31,23,2,0,182.775188143357,129.311116210937,0,0,1,3.865,3.46
-32,23,-32,23,1,0,186.640186007127,129.311116210937,0,0,1,3.865,3.46
-32,24,-32,24,1,0,186.637418007929,125.851117126465,0,0,1,3.865,3.46
-31,24,-31,24,2,0,182.77242014416,125.851117126465,0,0,1,3.865,3.46
-30,24,-30,24,3,0,178.907414650995,125.851117126465,0,0,1,3.865,3.46
-29,24,-29,24,4,0,175.042416787226,125.851117126465,0,0,1,3.865,3.46
-28,24,-28,24,5,0,171.177418923456,125.851117126465,0,0,1,3.865,3.46
-27,24,-27,24,6,0,167.312421059687,125.851117126465,0,0,1,3.865,3.46
-26,24,-26,24,7,0,163.447415566523,125.851117126465,0,0,1,3.865,3.46
-25,24,-25,24,8,0,159.582417702753,125.851117126465,0,0,1,3.865,3.46
-24,24,-24,24,9,0,155.717419838984,125.851117126465,0,0,1,3.865,3.46
-23,24,-23,24,10,0,151.85241434582,125.851117126465,0,0,1,3.865,3.46
-22,24,-22,24,11,0,147.98741648205,125.851117126465,0,0,1,3.865,3.46
-21,24,-21,24,12,0,144.122418618281,125.851117126465,0,0,1,3.865,3.46
-20,24,-20,24,13,0,140.257420754511,125.851117126465,0,0,1,3.865,3.46
-19,24,-19,24,14,0,136.392415261347,125.851117126465,0,0,1,3.865,3.46
-18,24,-18,24,15,0,132.527417397578,125.851117126465,0,0,1,3.865,3.46
-17,24,-17,24,16,0,128.662419533808,125.851117126465,0,0,1,3.865,3.46
-16,24,-16,24,17,0,124.797417855341,125.851117126465,0,0,1,3.865,3.46
-15,24,-15,24,18,0,120.932416176874,125.851117126465,0,0,1,3.865,3.46
-14,24,-14,24,19,0,117.067418313105,125.851117126465,0,0,1,3.865,3.46
-13,24,-13,24,20,0,113.202416634638,125.851117126465,0,0,1,3.865,3.46
-12,24,-12,24,21,0,109.337418770869,125.851117126465,0,0,1,3.865,3.46
-11,24,-11,24,22,0,105.472417092402,125.851117126465,0,0,1,3.865,3.46
-10,24,-10,24,23,0,101.607419228632,125.851117126465,0,0,1,3.865,3.46
-9,24,-9,24,24,0,97.7424175501654,125.851117126465,0,0,1,3.865,3.46
-8,24,-8,24,25,0,93.8774177790472,125.851117126465,0,0,1,3.865,3.46
-7,24,-7,24,25,0,90.0124180079291,125.851117126465,0,0,1,3.865,3.46
-6,24,-6,24,24,0,86.1474182368109,125.851117126465,0,0,1,3.865,3.46
-5,24,-5,24,23,0,82.2824184656928,125.851117126465,0,0,1,3.865,3.46
-4,24,-4,24,22,0,78.4174177409003,125.851117126465,0,0,1,3.865,3.46
-3,24,-3,24,21,0,74.5524179697821,125.851117126465,0,0,1,3.865,3.46
-2,24,-2,24,20,0,70.6874177218268,125.851117126465,0,0,1,3.865,3.46
-1,24,-1,24,19,0,66.82241771229,125.851117126465,0,0,1,3.865,3.46
0,24,0,24,18,0,62.9574177027533,125.851117126465,0,0,1,3.865,3.46
