MapX,MapY,DataMapX,DataMapY,OutsiderRing,Bin,AxisPosX,AxisPosY,PosX,PosY,Similar,SizeX,sizeY
-8,-44,-8,-44,0,1,-28.232,-139.656,-28.232,-139.656,1,3.529,3.174
-7,-44,-7,-44,0,1,-24.703,-139.656,-24.703,-139.656,1,3.529,3.174
-6,-44,-6,-44,0,1,-21.174,-139.656,-21.174,-139.656,1,3.529,3.174
-5,-44,-5,-44,0,1,-17.645,-139.656,-17.645,-139.656,1,3.529,3.174
-4,-44,-4,-44,0,1,-14.116,-139.656,-14.116,-139.656,1,3.529,3.174
-3,-44,-3,-44,0,1,-10.587,-139.656,-10.587,-139.656,1,3.529,3.174
-2,-44,-2,-44,0,1,-7.058,-139.656,-7.058,-139.656,1,3.529,3.174
-1,-44,-1,-44,0,1,-3.529,-139.656,-3.529,-139.656,1,3.529,3.174
0,-44,0,-44,0,1,0,-139.656,0,-139.656,1,3.529,3.174
-8,-43,-8,-43,0,1,-28.232,-136.482,-28.232,-136.482,1,3.529,3.174
-7,-43,-7,-43,0,1,-24.703,-136.482,-24.703,-136.482,1,3.529,3.174
-6,-43,-6,-43,0,1,-21.174,-136.482,-21.174,-136.482,1,3.529,3.174
-5,-43,-5,-43,0,1,-17.645,-136.482,-17.645,-136.482,1,3.529,3.174
-4,-43,-4,-43,0,1,-14.116,-136.482,-14.116,-136.482,1,3.529,3.174
-3,-43,-3,-43,0,1,-10.587,-136.482,-10.587,-136.482,1,3.529,3.174
-2,-43,-2,-43,0,1,-7.058,-136.482,-7.058,-136.482,1,3.529,3.174
-1,-43,-1,-43,0,1,-3.529,-136.482,-3.529,-136.482,1,3.529,3.174
0,-43,0,-43,0,1,0,-136.482,0,-136.482,1,3.529,3.174
-8,-42,-8,-42,0,1,-28.232,-133.308,-28.232,-133.308,1,3.529,3.174
-7,-42,-7,-42,0,1,-24.703,-133.308,-24.703,-133.308,1,3.529,3.174
-6,-42,-6,-42,0,1,-21.174,-133.308,-21.174,-133.308,1,3.529,3.174
-5,-42,-5,-42,0,1,-17.645,-133.308,-17.645,-133.308,1,3.529,3.174
-4,-42,-4,-42,0,1,-14.116,-133.308,-14.116,-133.308,1,3.529,3.174
-3,-42,-3,-42,0,1,-10.587,-133.308,-10.587,-133.308,1,3.529,3.174
-2,-42,-2,-42,0,1,-7.058,-133.308,-7.058,-133.308,1,3.529,3.174
-1,-42,-1,-42,0,1,-3.529,-133.308,-3.529,-133.308,1,3.529,3.174
0,-42,0,-42,0,1,0,-133.308,0,-133.308,1,3.529,3.174
-14,-41,-14,-41,0,1,-49.406,-130.134,-49.406,-130.134,1,3.529,3.174
-13,-41,-13,-41,0,1,-45.877,-130.134,-45.877,-130.134,1,3.529,3.174
-12,-41,-12,-41,0,1,-42.348,-130.134,-42.348,-130.134,1,3.529,3.174
-11,-41,-11,-41,0,1,-38.819,-130.134,-38.819,-130.134,1,3.529,3.174
-10,-41,-10,-41,0,1,-35.29,-130.134,-35.29,-130.134,1,3.529,3.174
-9,-41,-9,-41,0,1,-31.761,-130.134,-31.761,-130.134,1,3.529,3.174
-8,-41,-8,-41,0,1,-28.232,-130.134,-28.232,-130.134,1,3.529,3.174
-7,-41,-7,-41,0,1,-24.703,-130.134,-24.703,-130.134,1,3.529,3.174
-6,-41,-6,-41,0,1,-21.174,-130.134,-21.174,-130.134,1,3.529,3.174
-5,-41,-5,-41,0,1,-17.645,-130.134,-17.645,-130.134,1,3.529,3.174
-4,-41,-4,-41,0,1,-14.116,-130.134,-14.116,-130.134,1,3.529,3.174
-3,-41,-3,-41,0,1,-10.587,-130.134,-10.587,-130.134,1,3.529,3.174
-2,-41,-2,-41,0,1,-7.058,-130.134,-7.058,-130.134,1,3.529,3.174
-1,-41,-1,-41,0,1,-3.529,-130.134,-3.529,-130.134,1,3.529,3.174
0,-41,0,-41,0,1,0,-130.134,0,-130.134,1,3.529,3.174
1,-41,1,-41,0,1,3.529,-130.134,3.529,-130.134,1,3.529,3.174
2,-41,2,-41,0,1,7.058,-130.134,7.058,-130.134,1,3.529,3.174
3,-41,3,-41,0,1,10.587,-130.134,10.587,-130.134,1,3.529,3.174
4,-41,4,-41,0,1,14.116,-130.134,14.116,-130.134,1,3.529,3.174
5,-41,5,-41,0,1,17.645,-130.134,17.645,-130.134,1,3.529,3.174
6,-41,6,-41,0,1,21.174,-130.134,21.174,-130.134,1,3.529,3.174
-15,-40,-15,-40,0,1,-52.935,-126.96,-52.935,-126.96,1,3.529,3.174
-14,-40,-14,-40,0,1,-49.406,-126.96,-49.406,-126.96,1,3.529,3.174
-13,-40,-13,-40,0,1,-45.877,-126.96,-45.877,-126.96,1,3.529,3.174
-12,-40,-12,-40,0,1,-42.348,-126.96,-42.348,-126.96,1,3.529,3.174
-11,-40,-11,-40,0,1,-38.819,-126.96,-38.819,-126.96,1,3.529,3.174
-10,-40,-10,-40,0,1,-35.29,-126.96,-35.29,-126.96,1,3.529,3.174
-9,-40,-9,-40,0,1,-31.761,-126.96,-31.761,-126.96,1,3.529,3.174
-8,-40,-8,-40,0,1,-28.232,-126.96,-28.232,-126.96,1,3.529,3.174
-7,-40,-7,-40,0,1,-24.703,-126.96,-24.703,-126.96,1,3.529,3.174
-6,-40,-6,-40,0,1,-21.174,-126.96,-21.174,-126.96,1,3.529,3.174
-5,-40,-5,-40,0,1,-17.645,-126.96,-17.645,-126.96,1,3.529,3.174
-4,-40,-4,-40,0,1,-14.116,-126.96,-14.116,-126.96,1,3.529,3.174
-3,-40,-3,-40,0,1,-10.587,-126.96,-10.587,-126.96,1,3.529,3.174
-2,-40,-2,-40,0,1,-7.058,-126.96,-7.058,-126.96,1,3.529,3.174
-1,-40,-1,-40,0,1,-3.529,-126.96,-3.529,-126.96,1,3.529,3.174
0,-40,0,-40,0,1,0,-126.96,0,-126.96,1,3.529,3.174
1,-40,1,-40,0,1,3.529,-126.96,3.529,-126.96,1,3.529,3.174
2,-40,2,-40,0,1,7.058,-126.96,7.058,-126.96,1,3.529,3.174
3,-40,3,-40,0,1,10.587,-126.96,10.587,-126.96,1,3.529,3.174
4,-40,4,-40,0,1,14.116,-126.96,14.116,-126.96,1,3.529,3.174
5,-40,5,-40,0,1,17.645,-126.96,17.645,-126.96,1,3.529,3.174
6,-40,6,-40,0,1,21.174,-126.96,21.174,-126.96,1,3.529,3.174
7,-40,7,-40,0,1,24.703,-126.96,24.703,-126.96,1,3.529,3.174
8,-40,8,-40,0,1,28.232,-126.96,28.232,-126.96,1,3.529,3.174
-17,-39,-17,-39,0,1,-59.993,-123.786,-59.993,-123.786,1,3.529,3.174
-16,-39,-16,-39,0,1,-56.464,-123.786,-56.464,-123.786,1,3.529,3.174
-15,-39,-15,-39,0,1,-52.935,-123.786,-52.935,-123.786,1,3.529,3.174
-14,-39,-14,-39,0,1,-49.406,-123.786,-49.406,-123.786,1,3.529,3.174
-13,-39,-13,-39,0,1,-45.877,-123.786,-45.877,-123.786,1,3.529,3.174
-12,-39,-12,-39,0,1,-42.348,-123.786,-42.348,-123.786,1,3.529,3.174
-11,-39,-11,-39,0,1,-38.819,-123.786,-38.819,-123.786,1,3.529,3.174
-10,-39,-10,-39,0,1,-35.29,-123.786,-35.29,-123.786,1,3.529,3.174
-9,-39,-9,-39,0,1,-31.761,-123.786,-31.761,-123.786,1,3.529,3.174
-8,-39,-8,-39,0,1,-28.232,-123.786,-28.232,-123.786,1,3.529,3.174
-7,-39,-7,-39,0,1,-24.703,-123.786,-24.703,-123.786,1,3.529,3.174
-6,-39,-6,-39,0,1,-21.174,-123.786,-21.174,-123.786,1,3.529,3.174
-5,-39,-5,-39,0,1,-17.645,-123.786,-17.645,-123.786,1,3.529,3.174
-4,-39,-4,-39,0,1,-14.116,-123.786,-14.116,-123.786,1,3.529,3.174
-3,-39,-3,-39,0,1,-10.587,-123.786,-10.587,-123.786,1,3.529,3.174
-2,-39,-2,-39,0,1,-7.058,-123.786,-7.058,-123.786,1,3.529,3.174
-1,-39,-1,-39,0,1,-3.529,-123.786,-3.529,-123.786,1,3.529,3.174
0,-39,0,-39,0,1,0,-123.786,0,-123.786,1,3.529,3.174
1,-39,1,-39,0,1,3.529,-123.786,3.529,-123.786,1,3.529,3.174
2,-39,2,-39,0,1,7.058,-123.786,7.058,-123.786,1,3.529,3.174
3,-39,3,-39,0,1,10.587,-123.786,10.587,-123.786,1,3.529,3.174
4,-39,4,-39,0,1,14.116,-123.786,14.116,-123.786,1,3.529,3.174
5,-39,5,-39,0,1,17.645,-123.786,17.645,-123.786,1,3.529,3.174
6,-39,6,-39,0,1,21.174,-123.786,21.174,-123.786,1,3.529,3.174
7,-39,7,-39,0,1,24.703,-123.786,24.703,-123.786,1,3.529,3.174
8,-39,8,-39,0,1,28.232,-123.786,28.232,-123.786,1,3.529,3.174
9,-39,9,-39,0,1,31.761,-123.786,31.761,-123.786,1,3.529,3.174
-17,-38,-17,-38,0,1,-59.993,-120.612,-59.993,-120.612,1,3.529,3.174
-16,-38,-16,-38,0,1,-56.464,-120.612,-56.464,-120.612,1,3.529,3.174
-15,-38,-15,-38,0,1,-52.935,-120.612,-52.935,-120.612,1,3.529,3.174
-14,-38,-14,-38,0,1,-49.406,-120.612,-49.406,-120.612,1,3.529,3.174
-13,-38,-13,-38,0,1,-45.877,-120.612,-45.877,-120.612,1,3.529,3.174
-12,-38,-12,-38,0,1,-42.348,-120.612,-42.348,-120.612,1,3.529,3.174
-11,-38,-11,-38,0,1,-38.819,-120.612,-38.819,-120.612,1,3.529,3.174
-10,-38,-10,-38,0,1,-35.29,-120.612,-35.29,-120.612,1,3.529,3.174
-9,-38,-9,-38,0,1,-31.761,-120.612,-31.761,-120.612,1,3.529,3.174
-8,-38,-8,-38,0,1,-28.232,-120.612,-28.232,-120.612,1,3.529,3.174
-7,-38,-7,-38,0,1,-24.703,-120.612,-24.703,-120.612,1,3.529,3.174
-6,-38,-6,-38,0,1,-21.174,-120.612,-21.174,-120.612,1,3.529,3.174
-5,-38,-5,-38,0,1,-17.645,-120.612,-17.645,-120.612,1,3.529,3.174
-4,-38,-4,-38,0,1,-14.116,-120.612,-14.116,-120.612,1,3.529,3.174
-3,-38,-3,-38,0,1,-10.587,-120.612,-10.587,-120.612,1,3.529,3.174
-2,-38,-2,-38,0,1,-7.058,-120.612,-7.058,-120.612,1,3.529,3.174
-1,-38,-1,-38,0,1,-3.529,-120.612,-3.529,-120.612,1,3.529,3.174
0,-38,0,-38,0,1,0,-120.612,0,-120.612,1,3.529,3.174
1,-38,1,-38,0,1,3.529,-120.612,3.529,-120.612,1,3.529,3.174
2,-38,2,-38,0,1,7.058,-120.612,7.058,-120.612,1,3.529,3.174
3,-38,3,-38,0,1,10.587,-120.612,10.587,-120.612,1,3.529,3.174
4,-38,4,-38,0,1,14.116,-120.612,14.116,-120.612,1,3.529,3.174
5,-38,5,-38,0,1,17.645,-120.612,17.645,-120.612,1,3.529,3.174
6,-38,6,-38,0,1,21.174,-120.612,21.174,-120.612,1,3.529,3.174
7,-38,7,-38,0,1,24.703,-120.612,24.703,-120.612,1,3.529,3.174
8,-38,8,-38,0,1,28.232,-120.612,28.232,-120.612,1,3.529,3.174
9,-38,9,-38,0,1,31.761,-120.612,31.761,-120.612,1,3.529,3.174
-19,-37,-19,-37,0,1,-67.051,-117.438,-67.051,-117.438,1,3.529,3.174
-18,-37,-18,-37,0,1,-63.522,-117.438,-63.522,-117.438,1,3.529,3.174
-17,-37,-17,-37,0,1,-59.993,-117.438,-59.993,-117.438,1,3.529,3.174
-16,-37,-16,-37,0,1,-56.464,-117.438,-56.464,-117.438,1,3.529,3.174
-15,-37,-15,-37,0,1,-52.935,-117.438,-52.935,-117.438,1,3.529,3.174
-14,-37,-14,-37,0,1,-49.406,-117.438,-49.406,-117.438,1,3.529,3.174
-13,-37,-13,-37,0,1,-45.877,-117.438,-45.877,-117.438,1,3.529,3.174
-12,-37,-12,-37,0,1,-42.348,-117.438,-42.348,-117.438,1,3.529,3.174
-11,-37,-11,-37,0,1,-38.819,-117.438,-38.819,-117.438,1,3.529,3.174
-10,-37,-10,-37,0,1,-35.29,-117.438,-35.29,-117.438,1,3.529,3.174
-9,-37,-9,-37,0,1,-31.761,-117.438,-31.761,-117.438,1,3.529,3.174
-8,-37,-8,-37,0,1,-28.232,-117.438,-28.232,-117.438,1,3.529,3.174
-7,-37,-7,-37,0,1,-24.703,-117.438,-24.703,-117.438,1,3.529,3.174
-6,-37,-6,-37,0,1,-21.174,-117.438,-21.174,-117.438,1,3.529,3.174
-5,-37,-5,-37,0,1,-17.645,-117.438,-17.645,-117.438,1,3.529,3.174
-4,-37,-4,-37,0,1,-14.116,-117.438,-14.116,-117.438,1,3.529,3.174
-3,-37,-3,-37,0,1,-10.587,-117.438,-10.587,-117.438,1,3.529,3.174
-2,-37,-2,-37,0,1,-7.058,-117.438,-7.058,-117.438,1,3.529,3.174
-1,-37,-1,-37,0,1,-3.529,-117.438,-3.529,-117.438,1,3.529,3.174
0,-37,0,-37,0,1,0,-117.438,0,-117.438,1,3.529,3.174
1,-37,1,-37,0,1,3.529,-117.438,3.529,-117.438,1,3.529,3.174
2,-37,2,-37,0,1,7.058,-117.438,7.058,-117.438,1,3.529,3.174
3,-37,3,-37,0,1,10.587,-117.438,10.587,-117.438,1,3.529,3.174
4,-37,4,-37,0,1,14.116,-117.438,14.116,-117.438,1,3.529,3.174
5,-37,5,-37,0,1,17.645,-117.438,17.645,-117.438,1,3.529,3.174
6,-37,6,-37,0,1,21.174,-117.438,21.174,-117.438,1,3.529,3.174
7,-37,7,-37,0,1,24.703,-117.438,24.703,-117.438,1,3.529,3.174
8,-37,8,-37,0,1,28.232,-117.438,28.232,-117.438,1,3.529,3.174
9,-37,9,-37,0,1,31.761,-117.438,31.761,-117.438,1,3.529,3.174
10,-37,10,-37,0,1,35.29,-117.438,35.29,-117.438,1,3.529,3.174
-19,-36,-19,-36,0,1,-67.051,-114.264,-67.051,-114.264,1,3.529,3.174
-18,-36,-18,-36,0,1,-63.522,-114.264,-63.522,-114.264,1,3.529,3.174
-17,-36,-17,-36,0,1,-59.993,-114.264,-59.993,-114.264,1,3.529,3.174
-16,-36,-16,-36,0,1,-56.464,-114.264,-56.464,-114.264,1,3.529,3.174
-15,-36,-15,-36,0,1,-52.935,-114.264,-52.935,-114.264,1,3.529,3.174
-14,-36,-14,-36,0,1,-49.406,-114.264,-49.406,-114.264,1,3.529,3.174
-13,-36,-13,-36,0,1,-45.877,-114.264,-45.877,-114.264,1,3.529,3.174
-12,-36,-12,-36,0,1,-42.348,-114.264,-42.348,-114.264,1,3.529,3.174
-11,-36,-11,-36,0,1,-38.819,-114.264,-38.819,-114.264,1,3.529,3.174
-10,-36,-10,-36,0,1,-35.29,-114.264,-35.29,-114.264,1,3.529,3.174
-9,-36,-9,-36,0,1,-31.761,-114.264,-31.761,-114.264,1,3.529,3.174
-8,-36,-8,-36,0,1,-28.232,-114.264,-28.232,-114.264,1,3.529,3.174
-7,-36,-7,-36,0,1,-24.703,-114.264,-24.703,-114.264,1,3.529,3.174
-6,-36,-6,-36,0,1,-21.174,-114.264,-21.174,-114.264,1,3.529,3.174
-5,-36,-5,-36,0,1,-17.645,-114.264,-17.645,-114.264,1,3.529,3.174
-4,-36,-4,-36,0,1,-14.116,-114.264,-14.116,-114.264,1,3.529,3.174
-3,-36,-3,-36,0,1,-10.587,-114.264,-10.587,-114.264,1,3.529,3.174
-2,-36,-2,-36,0,1,-7.058,-114.264,-7.058,-114.264,1,3.529,3.174
-1,-36,-1,-36,0,1,-3.529,-114.264,-3.529,-114.264,1,3.529,3.174
0,-36,0,-36,0,1,0,-114.264,0,-114.264,1,3.529,3.174
1,-36,1,-36,0,1,3.529,-114.264,3.529,-114.264,1,3.529,3.174
2,-36,2,-36,0,1,7.058,-114.264,7.058,-114.264,1,3.529,3.174
3,-36,3,-36,0,1,10.587,-114.264,10.587,-114.264,1,3.529,3.174
4,-36,4,-36,0,1,14.116,-114.264,14.116,-114.264,1,3.529,3.174
5,-36,5,-36,0,1,17.645,-114.264,17.645,-114.264,1,3.529,3.174
6,-36,6,-36,0,1,21.174,-114.264,21.174,-114.264,1,3.529,3.174
7,-36,7,-36,0,1,24.703,-114.264,24.703,-114.264,1,3.529,3.174
8,-36,8,-36,0,1,28.232,-114.264,28.232,-114.264,1,3.529,3.174
9,-36,9,-36,0,1,31.761,-114.264,31.761,-114.264,1,3.529,3.174
10,-36,10,-36,0,1,35.29,-114.264,35.29,-114.264,1,3.529,3.174
11,-36,11,-36,0,1,38.819,-114.264,38.819,-114.264,1,3.529,3.174
-20,-35,-20,-35,0,1,-70.58,-111.09,-70.58,-111.09,1,3.529,3.174
-19,-35,-19,-35,0,1,-67.051,-111.09,-67.051,-111.09,1,3.529,3.174
-18,-35,-18,-35,0,1,-63.522,-111.09,-63.522,-111.09,1,3.529,3.174
-17,-35,-17,-35,0,1,-59.993,-111.09,-59.993,-111.09,1,3.529,3.174
-16,-35,-16,-35,0,1,-56.464,-111.09,-56.464,-111.09,1,3.529,3.174
-15,-35,-15,-35,0,1,-52.935,-111.09,-52.935,-111.09,1,3.529,3.174
-14,-35,-14,-35,0,1,-49.406,-111.09,-49.406,-111.09,1,3.529,3.174
-13,-35,-13,-35,0,1,-45.877,-111.09,-45.877,-111.09,1,3.529,3.174
-12,-35,-12,-35,0,1,-42.348,-111.09,-42.348,-111.09,1,3.529,3.174
-11,-35,-11,-35,0,1,-38.819,-111.09,-38.819,-111.09,1,3.529,3.174
-10,-35,-10,-35,0,1,-35.29,-111.09,-35.29,-111.09,1,3.529,3.174
-9,-35,-9,-35,0,1,-31.761,-111.09,-31.761,-111.09,1,3.529,3.174
-8,-35,-8,-35,0,1,-28.232,-111.09,-28.232,-111.09,1,3.529,3.174
-7,-35,-7,-35,0,1,-24.703,-111.09,-24.703,-111.09,1,3.529,3.174
-6,-35,-6,-35,0,1,-21.174,-111.09,-21.174,-111.09,1,3.529,3.174
-5,-35,-5,-35,0,1,-17.645,-111.09,-17.645,-111.09,1,3.529,3.174
-4,-35,-4,-35,0,1,-14.116,-111.09,-14.116,-111.09,1,3.529,3.174
-3,-35,-3,-35,0,1,-10.587,-111.09,-10.587,-111.09,1,3.529,3.174
-2,-35,-2,-35,0,1,-7.058,-111.09,-7.058,-111.09,1,3.529,3.174
-1,-35,-1,-35,0,1,-3.529,-111.09,-3.529,-111.09,1,3.529,3.174
0,-35,0,-35,0,1,0,-111.09,0,-111.09,1,3.529,3.174
1,-35,1,-35,0,1,3.529,-111.09,3.529,-111.09,1,3.529,3.174
2,-35,2,-35,0,1,7.058,-111.09,7.058,-111.09,1,3.529,3.174
3,-35,3,-35,0,1,10.587,-111.09,10.587,-111.09,1,3.529,3.174
4,-35,4,-35,0,1,14.116,-111.09,14.116,-111.09,1,3.529,3.174
5,-35,5,-35,0,1,17.645,-111.09,17.645,-111.09,1,3.529,3.174
6,-35,6,-35,0,1,21.174,-111.09,21.174,-111.09,1,3.529,3.174
7,-35,7,-35,0,1,24.703,-111.09,24.703,-111.09,1,3.529,3.174
8,-35,8,-35,0,1,28.232,-111.09,28.232,-111.09,1,3.529,3.174
9,-35,9,-35,0,1,31.761,-111.09,31.761,-111.09,1,3.529,3.174
10,-35,10,-35,0,1,35.29,-111.09,35.29,-111.09,1,3.529,3.174
11,-35,11,-35,0,1,38.819,-111.09,38.819,-111.09,1,3.529,3.174
12,-35,12,-35,0,1,42.348,-111.09,42.348,-111.09,1,3.529,3.174
-20,-34,-20,-34,0,1,-70.58,-107.916,-70.58,-107.916,1,3.529,3.174
-19,-34,-19,-34,0,1,-67.051,-107.916,-67.051,-107.916,1,3.529,3.174
-18,-34,-18,-34,0,1,-63.522,-107.916,-63.522,-107.916,1,3.529,3.174
-17,-34,-17,-34,0,1,-59.993,-107.916,-59.993,-107.916,1,3.529,3.174
-16,-34,-16,-34,0,1,-56.464,-107.916,-56.464,-107.916,1,3.529,3.174
-15,-34,-15,-34,0,1,-52.935,-107.916,-52.935,-107.916,1,3.529,3.174
-14,-34,-14,-34,0,1,-49.406,-107.916,-49.406,-107.916,1,3.529,3.174
-13,-34,-13,-34,0,1,-45.877,-107.916,-45.877,-107.916,1,3.529,3.174
-12,-34,-12,-34,0,1,-42.348,-107.916,-42.348,-107.916,1,3.529,3.174
-11,-34,-11,-34,0,1,-38.819,-107.916,-38.819,-107.916,1,3.529,3.174
-10,-34,-10,-34,0,1,-35.29,-107.916,-35.29,-107.916,1,3.529,3.174
-9,-34,-9,-34,0,1,-31.761,-107.916,-31.761,-107.916,1,3.529,3.174
-8,-34,-8,-34,0,1,-28.232,-107.916,-28.232,-107.916,1,3.529,3.174
-7,-34,-7,-34,0,1,-24.703,-107.916,-24.703,-107.916,1,3.529,3.174
-6,-34,-6,-34,0,1,-21.174,-107.916,-21.174,-107.916,1,3.529,3.174
-5,-34,-5,-34,0,1,-17.645,-107.916,-17.645,-107.916,1,3.529,3.174
-4,-34,-4,-34,0,1,-14.116,-107.916,-14.116,-107.916,1,3.529,3.174
-3,-34,-3,-34,0,1,-10.587,-107.916,-10.587,-107.916,1,3.529,3.174
-2,-34,-2,-34,0,1,-7.058,-107.916,-7.058,-107.916,1,3.529,3.174
-1,-34,-1,-34,0,1,-3.529,-107.916,-3.529,-107.916,1,3.529,3.174
0,-34,0,-34,0,1,0,-107.916,0,-107.916,1,3.529,3.174
1,-34,1,-34,0,1,3.529,-107.916,3.529,-107.916,1,3.529,3.174
2,-34,2,-34,0,1,7.058,-107.916,7.058,-107.916,1,3.529,3.174
3,-34,3,-34,0,1,10.587,-107.916,10.587,-107.916,1,3.529,3.174
4,-34,4,-34,0,1,14.116,-107.916,14.116,-107.916,1,3.529,3.174
5,-34,5,-34,0,1,17.645,-107.916,17.645,-107.916,1,3.529,3.174
6,-34,6,-34,0,1,21.174,-107.916,21.174,-107.916,1,3.529,3.174
7,-34,7,-34,0,1,24.703,-107.916,24.703,-107.916,1,3.529,3.174
8,-34,8,-34,0,1,28.232,-107.916,28.232,-107.916,1,3.529,3.174
9,-34,9,-34,0,1,31.761,-107.916,31.761,-107.916,1,3.529,3.174
10,-34,10,-34,0,1,35.29,-107.916,35.29,-107.916,1,3.529,3.174
11,-34,11,-34,0,1,38.819,-107.916,38.819,-107.916,1,3.529,3.174
12,-34,12,-34,0,1,42.348,-107.916,42.348,-107.916,1,3.529,3.174
-21,-33,-21,-33,0,1,-74.109,-104.742,-74.109,-104.742,1,3.529,3.174
-20,-33,-20,-33,0,1,-70.58,-104.742,-70.58,-104.742,1,3.529,3.174
-19,-33,-19,-33,0,1,-67.051,-104.742,-67.051,-104.742,1,3.529,3.174
-18,-33,-18,-33,0,1,-63.522,-104.742,-63.522,-104.742,1,3.529,3.174
-17,-33,-17,-33,0,1,-59.993,-104.742,-59.993,-104.742,1,3.529,3.174
-16,-33,-16,-33,0,1,-56.464,-104.742,-56.464,-104.742,1,3.529,3.174
-15,-33,-15,-33,0,1,-52.935,-104.742,-52.935,-104.742,1,3.529,3.174
-14,-33,-14,-33,0,1,-49.406,-104.742,-49.406,-104.742,1,3.529,3.174
-13,-33,-13,-33,0,1,-45.877,-104.742,-45.877,-104.742,1,3.529,3.174
-12,-33,-12,-33,0,1,-42.348,-104.742,-42.348,-104.742,1,3.529,3.174
-11,-33,-11,-33,0,1,-38.819,-104.742,-38.819,-104.742,1,3.529,3.174
-10,-33,-10,-33,0,1,-35.29,-104.742,-35.29,-104.742,1,3.529,3.174
-9,-33,-9,-33,0,1,-31.761,-104.742,-31.761,-104.742,1,3.529,3.174
-8,-33,-8,-33,0,1,-28.232,-104.742,-28.232,-104.742,1,3.529,3.174
-7,-33,-7,-33,0,1,-24.703,-104.742,-24.703,-104.742,1,3.529,3.174
-6,-33,-6,-33,0,1,-21.174,-104.742,-21.174,-104.742,1,3.529,3.174
-5,-33,-5,-33,0,1,-17.645,-104.742,-17.645,-104.742,1,3.529,3.174
-4,-33,-4,-33,0,1,-14.116,-104.742,-14.116,-104.742,1,3.529,3.174
-3,-33,-3,-33,0,1,-10.587,-104.742,-10.587,-104.742,1,3.529,3.174
-2,-33,-2,-33,0,1,-7.058,-104.742,-7.058,-104.742,1,3.529,3.174
-1,-33,-1,-33,0,1,-3.529,-104.742,-3.529,-104.742,1,3.529,3.174
0,-33,0,-33,0,1,0,-104.742,0,-104.742,1,3.529,3.174
1,-33,1,-33,0,1,3.529,-104.742,3.529,-104.742,1,3.529,3.174
2,-33,2,-33,0,1,7.058,-104.742,7.058,-104.742,1,3.529,3.174
3,-33,3,-33,0,1,10.587,-104.742,10.587,-104.742,1,3.529,3.174
4,-33,4,-33,0,1,14.116,-104.742,14.116,-104.742,1,3.529,3.174
5,-33,5,-33,0,1,17.645,-104.742,17.645,-104.742,1,3.529,3.174
6,-33,6,-33,0,1,21.174,-104.742,21.174,-104.742,1,3.529,3.174
7,-33,7,-33,0,1,24.703,-104.742,24.703,-104.742,1,3.529,3.174
8,-33,8,-33,0,1,28.232,-104.742,28.232,-104.742,1,3.529,3.174
9,-33,9,-33,0,1,31.761,-104.742,31.761,-104.742,1,3.529,3.174
10,-33,10,-33,0,1,35.29,-104.742,35.29,-104.742,1,3.529,3.174
11,-33,11,-33,0,1,38.819,-104.742,38.819,-104.742,1,3.529,3.174
12,-33,12,-33,0,1,42.348,-104.742,42.348,-104.742,1,3.529,3.174
13,-33,13,-33,0,1,45.877,-104.742,45.877,-104.742,1,3.529,3.174
-22,-32,-22,-32,0,1,-77.638,-101.568,-77.638,-101.568,1,3.529,3.174
-21,-32,-21,-32,0,1,-74.109,-101.568,-74.109,-101.568,1,3.529,3.174
-20,-32,-20,-32,0,1,-70.58,-101.568,-70.58,-101.568,1,3.529,3.174
-19,-32,-19,-32,0,1,-67.051,-101.568,-67.051,-101.568,1,3.529,3.174
-18,-32,-18,-32,0,1,-63.522,-101.568,-63.522,-101.568,1,3.529,3.174
-17,-32,-17,-32,0,1,-59.993,-101.568,-59.993,-101.568,1,3.529,3.174
-16,-32,-16,-32,0,1,-56.464,-101.568,-56.464,-101.568,1,3.529,3.174
-15,-32,-15,-32,0,1,-52.935,-101.568,-52.935,-101.568,1,3.529,3.174
-14,-32,-14,-32,0,1,-49.406,-101.568,-49.406,-101.568,1,3.529,3.174
-13,-32,-13,-32,0,1,-45.877,-101.568,-45.877,-101.568,1,3.529,3.174
-12,-32,-12,-32,0,1,-42.348,-101.568,-42.348,-101.568,1,3.529,3.174
-11,-32,-11,-32,0,1,-38.819,-101.568,-38.819,-101.568,1,3.529,3.174
-10,-32,-10,-32,0,1,-35.29,-101.568,-35.29,-101.568,1,3.529,3.174
-9,-32,-9,-32,0,1,-31.761,-101.568,-31.761,-101.568,1,3.529,3.174
-8,-32,-8,-32,0,1,-28.232,-101.568,-28.232,-101.568,1,3.529,3.174
-7,-32,-7,-32,0,1,-24.703,-101.568,-24.703,-101.568,1,3.529,3.174
-6,-32,-6,-32,0,1,-21.174,-101.568,-21.174,-101.568,1,3.529,3.174
-5,-32,-5,-32,0,1,-17.645,-101.568,-17.645,-101.568,1,3.529,3.174
-4,-32,-4,-32,0,1,-14.116,-101.568,-14.116,-101.568,1,3.529,3.174
-3,-32,-3,-32,0,1,-10.587,-101.568,-10.587,-101.568,1,3.529,3.174
-2,-32,-2,-32,0,1,-7.058,-101.568,-7.058,-101.568,1,3.529,3.174
-1,-32,-1,-32,0,1,-3.529,-101.568,-3.529,-101.568,1,3.529,3.174
0,-32,0,-32,0,1,0,-101.568,0,-101.568,1,3.529,3.174
1,-32,1,-32,0,1,3.529,-101.568,3.529,-101.568,1,3.529,3.174
2,-32,2,-32,0,1,7.058,-101.568,7.058,-101.568,1,3.529,3.174
